obs_mode,x,mean_hns,std_hns,active_runs
native_obs,34188026.0,0.32084531090186436,0.45438548320304933,3
native_obs,36807224.0,0.32084531090186436,0.45438548320304933,3
native_obs,39627083.0,0.0002657799784907208,0.003821267463174775,2
native_obs,42662976.0,-0.003555487484684054,0.0,1
native_obs,45931453.0,-0.003555487484684054,0.0,1
ram,1.0,0.047903604623335906,0.6448296699197585,171
ram,2.0,0.047903604623335906,0.6448296699197585,171
ram,3.0,0.047903604623335906,0.6448296699197585,171
ram,4.0,0.047903604623335906,0.6448296699197585,171
ram,5.0,0.047903604623335906,0.6448296699197585,171
ram,6.0,0.04755841294042492,0.6448710195079874,171
ram,7.0,0.04755841294042492,0.6448710195079874,171
ram,8.0,0.04755841294042492,0.6448710195079874,171
ram,9.0,0.04755841294042492,0.6448710195079874,171
ram,10.0,0.04755841294042492,0.6448710195079874,171
ram,11.0,0.04753862060299423,0.6448725308003201,171
ram,12.0,0.04753862060299423,0.6448725308003201,171
ram,13.0,0.04753862060299423,0.6448725308003201,171
ram,14.0,0.04753862060299423,0.6448725308003201,171
ram,15.0,0.04753862060299423,0.6448725308003201,171
ram,16.0,0.04753862060299423,0.6448725308003201,171
ram,18.0,0.04753862060299423,0.6448725308003201,171
ram,19.0,0.04753862060299423,0.6448725308003201,171
ram,20.0,0.04753862060299423,0.6448725308003201,171
ram,22.0,0.04753862060299423,0.6448725308003201,171
ram,24.0,0.04753862060299423,0.6448725308003201,171
ram,25.0,0.04753862060299423,0.6448725308003201,171
ram,27.0,0.04753862060299423,0.6448725308003201,171
ram,29.0,0.04753862060299423,0.6448725308003201,171
ram,31.0,0.04753862060299423,0.6448725308003201,171
ram,34.0,0.04753862060299423,0.6448725308003201,171
ram,36.0,0.04753862060299423,0.6448725308003201,171
ram,39.0,0.04753862060299423,0.6448725308003201,171
ram,42.0,0.04753862060299423,0.6448725308003201,171
ram,45.0,0.04753862060299423,0.6448725308003201,171
ram,48.0,0.04753862060299423,0.6448725308003201,171
ram,52.0,0.04753862060299423,0.6448725308003201,171
ram,56.0,0.04753862060299423,0.6448725308003201,171
ram,60.0,0.04753862060299423,0.6448725308003201,171
ram,64.0,0.04753862060299423,0.6448725308003201,171
ram,69.0,0.04753862060299423,0.6448725308003201,171
ram,74.0,0.04753862060299423,0.6448725308003201,171
ram,80.0,0.04753862060299423,0.6448725308003201,171
ram,86.0,0.04753862060299423,0.6448725308003201,171
ram,92.0,0.04753862060299423,0.6448725308003201,171
ram,99.0,0.04753862060299423,0.6448725308003201,171
ram,107.0,0.04753862060299423,0.6448725308003201,171
ram,114.0,0.04753862060299423,0.6448725308003201,171
ram,123.0,0.04753862060299423,0.6448725308003201,171
ram,132.0,0.047193428920083255,0.6449136822818692,171
ram,142.0,0.047193428920083255,0.6449136822818692,171
ram,153.0,0.047193428920083255,0.6449136822818692,171
ram,164.0,0.047193428920083255,0.6449136822818692,171
ram,176.0,0.047193428920083255,0.6449136822818692,171
ram,189.0,0.047193428920083255,0.6449136822818692,171
ram,203.0,0.047193428920083255,0.6449136822818692,171
ram,219.0,0.047193428920083255,0.6449136822818692,171
ram,235.0,0.047193428920083255,0.6449136822818692,171
ram,252.0,0.047193428920083255,0.6449136822818692,171
ram,271.0,0.047193428920083255,0.6449136822818692,171
