trial_index,timestamp,trial_name,kind,policy,num_envs,episodes_started,episodes_finished,env_steps,ale_frames,cumulative_env_steps,cumulative_ale_frames,score_mean,score_median,score_min,score_max,min_player_x_alive,best_stable_left_x,notes
571,2026-04-02T12:30:35-07:00,shaping_left_grid_0353_skull44_x60_jump12x12_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,234700,234700,0.0,0.0,0.0,0.0,30,40,
572,2026-04-02T12:30:35-07:00,shaping_left_grid_0354_skull44_x60_jump12x12_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,235000,235000,0.0,0.0,0.0,0.0,30,40,
573,2026-04-02T12:30:35-07:00,shaping_left_grid_0355_skull44_x60_jump12x12_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,235300,235300,0.0,0.0,0.0,0.0,30,40,
574,2026-04-02T12:30:35-07:00,shaping_left_grid_0356_skull44_x60_jump12x12_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,235600,235600,0.0,0.0,0.0,0.0,30,40,
575,2026-04-02T12:30:35-07:00,shaping_left_grid_0357_skull44_x60_jump12x12_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,235900,235900,0.0,0.0,0.0,0.0,30,40,
576,2026-04-02T12:30:36-07:00,shaping_left_grid_0358_skull44_x60_jump12x12_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,236200,236200,0.0,0.0,0.0,0.0,30,40,
577,2026-04-02T12:30:36-07:00,shaping_left_grid_0359_skull44_x60_jump12x12_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,236500,236500,0.0,0.0,0.0,0.0,30,40,
578,2026-04-02T12:30:36-07:00,shaping_left_grid_0360_skull44_x60_jump12x12_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,236800,236800,0.0,0.0,0.0,0.0,30,40,
579,2026-04-02T12:30:36-07:00,shaping_left_grid_0361_skull44_x60_jump12x12_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,237100,237100,0.0,0.0,0.0,0.0,30,40,
580,2026-04-02T12:30:36-07:00,shaping_left_grid_0362_skull44_x60_jump12x12_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,237400,237400,0.0,0.0,0.0,0.0,30,40,
581,2026-04-02T12:30:37-07:00,shaping_left_grid_0363_skull44_x60_jump12x12_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,237700,237700,0.0,0.0,0.0,0.0,30,40,
582,2026-04-02T12:30:37-07:00,shaping_left_grid_0364_skull44_x60_jump12x12_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,238000,238000,0.0,0.0,0.0,0.0,30,40,
583,2026-04-02T12:30:37-07:00,shaping_left_grid_0365_skull44_x60_jump12x12_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,238300,238300,0.0,0.0,0.0,0.0,30,40,
584,2026-04-02T12:30:37-07:00,shaping_left_grid_0366_skull44_x60_jump12x12_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,238600,238600,0.0,0.0,0.0,0.0,30,40,
585,2026-04-02T12:30:37-07:00,shaping_left_grid_0367_skull44_x60_jump12x12_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,238900,238900,0.0,0.0,0.0,0.0,30,40,
586,2026-04-02T12:30:38-07:00,shaping_left_grid_0368_skull44_x60_jump12x12_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,239200,239200,0.0,0.0,0.0,0.0,30,40,
587,2026-04-02T12:30:38-07:00,shaping_left_grid_0369_skull44_x60_jump12x12_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,239500,239500,0.0,0.0,0.0,0.0,30,40,
588,2026-04-02T12:30:38-07:00,shaping_left_grid_0370_skull44_x60_jump12x12_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,239800,239800,0.0,0.0,0.0,0.0,30,40,
589,2026-04-02T12:30:38-07:00,shaping_left_grid_0371_skull44_x60_jump12x12_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,240100,240100,0.0,0.0,0.0,0.0,30,40,
590,2026-04-02T12:30:38-07:00,shaping_left_grid_0372_skull44_x60_jump12x12_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,240400,240400,0.0,0.0,0.0,0.0,30,40,
591,2026-04-02T12:30:39-07:00,shaping_left_grid_0373_skull44_x60_jump12x12_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,240700,240700,0.0,0.0,0.0,0.0,30,40,
592,2026-04-02T12:30:39-07:00,shaping_left_grid_0374_skull44_x60_jump12x12_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,241000,241000,0.0,0.0,0.0,0.0,30,40,
593,2026-04-02T12:30:39-07:00,shaping_left_grid_0375_skull44_x60_jump12x12_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,241300,241300,0.0,0.0,0.0,0.0,30,40,
594,2026-04-02T12:30:39-07:00,shaping_left_grid_0376_skull44_x60_jump12x12_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,241600,241600,0.0,0.0,0.0,0.0,30,40,
595,2026-04-02T12:30:39-07:00,shaping_left_grid_0377_skull44_x60_jump12x12_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,241900,241900,0.0,0.0,0.0,0.0,30,40,
596,2026-04-02T12:30:40-07:00,shaping_left_grid_0378_skull44_x60_jump12x14_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,242200,242200,0.0,0.0,0.0,0.0,30,40,
597,2026-04-02T12:30:40-07:00,shaping_left_grid_0379_skull44_x60_jump12x14_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,242500,242500,0.0,0.0,0.0,0.0,30,40,
598,2026-04-02T12:30:40-07:00,shaping_left_grid_0380_skull44_x60_jump12x14_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,242800,242800,0.0,0.0,0.0,0.0,30,40,
599,2026-04-02T12:30:40-07:00,shaping_left_grid_0381_skull44_x60_jump12x14_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,243100,243100,0.0,0.0,0.0,0.0,30,40,
600,2026-04-02T12:30:40-07:00,shaping_left_grid_0382_skull44_x60_jump12x14_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,243400,243400,0.0,0.0,0.0,0.0,30,40,
601,2026-04-02T12:30:41-07:00,shaping_left_grid_0383_skull44_x60_jump12x14_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,243700,243700,0.0,0.0,0.0,0.0,30,40,
602,2026-04-02T12:30:41-07:00,shaping_left_grid_0384_skull44_x60_jump12x14_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,244000,244000,0.0,0.0,0.0,0.0,30,40,
603,2026-04-02T12:30:41-07:00,shaping_left_grid_0385_skull44_x60_jump12x14_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,244300,244300,0.0,0.0,0.0,0.0,30,40,
604,2026-04-02T12:30:41-07:00,shaping_left_grid_0386_skull44_x60_jump12x14_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,244600,244600,0.0,0.0,0.0,0.0,30,40,
605,2026-04-02T12:30:41-07:00,shaping_left_grid_0387_skull44_x60_jump12x14_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,244900,244900,0.0,0.0,0.0,0.0,30,40,
606,2026-04-02T12:30:42-07:00,shaping_left_grid_0388_skull44_x60_jump12x14_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,245200,245200,0.0,0.0,0.0,0.0,30,40,
607,2026-04-02T12:30:42-07:00,shaping_left_grid_0389_skull44_x60_jump12x14_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,245500,245500,0.0,0.0,0.0,0.0,30,40,
608,2026-04-02T12:30:42-07:00,shaping_left_grid_0390_skull44_x60_jump12x14_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,245800,245800,0.0,0.0,0.0,0.0,30,40,
609,2026-04-02T12:30:42-07:00,shaping_left_grid_0391_skull44_x60_jump12x14_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,246100,246100,0.0,0.0,0.0,0.0,30,40,
610,2026-04-02T12:30:42-07:00,shaping_left_grid_0392_skull44_x60_jump12x14_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,246400,246400,0.0,0.0,0.0,0.0,30,40,
611,2026-04-02T12:30:43-07:00,shaping_left_grid_0393_skull44_x60_jump12x14_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,246700,246700,0.0,0.0,0.0,0.0,30,40,
612,2026-04-02T12:30:43-07:00,shaping_left_grid_0394_skull44_x60_jump12x14_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,247000,247000,0.0,0.0,0.0,0.0,30,40,
613,2026-04-02T12:30:43-07:00,shaping_left_grid_0395_skull44_x60_jump12x14_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,247300,247300,0.0,0.0,0.0,0.0,30,40,
614,2026-04-02T12:30:43-07:00,shaping_left_grid_0396_skull44_x60_jump12x14_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,247600,247600,0.0,0.0,0.0,0.0,30,40,
615,2026-04-02T12:30:43-07:00,shaping_left_grid_0397_skull44_x60_jump12x14_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,247900,247900,0.0,0.0,0.0,0.0,30,40,
616,2026-04-02T12:30:44-07:00,shaping_left_grid_0398_skull44_x60_jump12x14_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,248200,248200,0.0,0.0,0.0,0.0,30,40,
617,2026-04-02T12:30:44-07:00,shaping_left_grid_0399_skull44_x60_jump12x14_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,248500,248500,0.0,0.0,0.0,0.0,30,40,
618,2026-04-02T12:30:44-07:00,shaping_left_grid_0400_skull44_x60_jump12x14_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,248800,248800,0.0,0.0,0.0,0.0,30,40,
619,2026-04-02T12:30:44-07:00,shaping_left_grid_0401_skull44_x60_jump12x14_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,249100,249100,0.0,0.0,0.0,0.0,30,40,
620,2026-04-02T12:30:44-07:00,shaping_left_grid_0402_skull44_x60_jump12x14_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,249400,249400,0.0,0.0,0.0,0.0,30,40,
621,2026-04-02T12:30:45-07:00,shaping_left_grid_0403_skull44_x60_jump12x14_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,249700,249700,0.0,0.0,0.0,0.0,30,40,
622,2026-04-02T12:30:45-07:00,shaping_left_grid_0404_skull44_x60_jump12x14_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,250000,250000,0.0,0.0,0.0,0.0,30,40,
623,2026-04-02T12:30:45-07:00,shaping_left_grid_0405_skull44_x60_jump12x16_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,250300,250300,0.0,0.0,0.0,0.0,30,40,
624,2026-04-02T12:30:45-07:00,shaping_left_grid_0406_skull44_x60_jump12x16_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,250600,250600,0.0,0.0,0.0,0.0,30,40,
625,2026-04-02T12:30:45-07:00,shaping_left_grid_0407_skull44_x60_jump12x16_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,250900,250900,0.0,0.0,0.0,0.0,30,40,
626,2026-04-02T12:30:46-07:00,shaping_left_grid_0408_skull44_x60_jump12x16_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,251200,251200,0.0,0.0,0.0,0.0,30,40,
627,2026-04-02T12:30:46-07:00,shaping_left_grid_0409_skull44_x60_jump12x16_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,251500,251500,0.0,0.0,0.0,0.0,30,40,
628,2026-04-02T12:30:46-07:00,shaping_left_grid_0410_skull44_x60_jump12x16_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,251800,251800,0.0,0.0,0.0,0.0,30,40,
629,2026-04-02T12:30:46-07:00,shaping_left_grid_0411_skull44_x60_jump12x16_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,252100,252100,0.0,0.0,0.0,0.0,30,40,
630,2026-04-02T12:30:46-07:00,shaping_left_grid_0412_skull44_x60_jump12x16_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,252400,252400,0.0,0.0,0.0,0.0,30,40,
631,2026-04-02T12:30:47-07:00,shaping_left_grid_0413_skull44_x60_jump12x16_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,252700,252700,0.0,0.0,0.0,0.0,30,40,
632,2026-04-02T12:30:47-07:00,shaping_left_grid_0414_skull44_x60_jump12x16_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,253000,253000,0.0,0.0,0.0,0.0,30,40,
633,2026-04-02T12:30:47-07:00,shaping_left_grid_0415_skull44_x60_jump12x16_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,253300,253300,0.0,0.0,0.0,0.0,30,40,
634,2026-04-02T12:30:47-07:00,shaping_left_grid_0416_skull44_x60_jump12x16_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,253600,253600,0.0,0.0,0.0,0.0,30,40,
635,2026-04-02T12:30:47-07:00,shaping_left_grid_0417_skull44_x60_jump12x16_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,253900,253900,0.0,0.0,0.0,0.0,30,40,
636,2026-04-02T12:30:48-07:00,shaping_left_grid_0418_skull44_x60_jump12x16_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,254200,254200,0.0,0.0,0.0,0.0,30,40,
637,2026-04-02T12:30:48-07:00,shaping_left_grid_0419_skull44_x60_jump12x16_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,254500,254500,0.0,0.0,0.0,0.0,30,40,
638,2026-04-02T12:30:48-07:00,shaping_left_grid_0420_skull44_x60_jump12x16_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,254800,254800,0.0,0.0,0.0,0.0,30,40,
639,2026-04-02T12:30:48-07:00,shaping_left_grid_0421_skull44_x60_jump12x16_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,255100,255100,0.0,0.0,0.0,0.0,30,40,
640,2026-04-02T12:30:48-07:00,shaping_left_grid_0422_skull44_x60_jump12x16_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,255400,255400,0.0,0.0,0.0,0.0,30,40,
641,2026-04-02T12:30:49-07:00,shaping_left_grid_0423_skull44_x60_jump12x16_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,255700,255700,0.0,0.0,0.0,0.0,30,40,
642,2026-04-02T12:30:49-07:00,shaping_left_grid_0424_skull44_x60_jump12x16_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,256000,256000,0.0,0.0,0.0,0.0,30,40,
643,2026-04-02T12:30:49-07:00,shaping_left_grid_0425_skull44_x60_jump12x16_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,256300,256300,0.0,0.0,0.0,0.0,30,40,
644,2026-04-02T12:30:49-07:00,shaping_left_grid_0426_skull44_x60_jump12x16_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,256600,256600,0.0,0.0,0.0,0.0,30,40,
645,2026-04-02T12:30:49-07:00,shaping_left_grid_0427_skull44_x60_jump12x16_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,256900,256900,0.0,0.0,0.0,0.0,30,40,
646,2026-04-02T12:30:50-07:00,shaping_left_grid_0428_skull44_x60_jump12x16_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,257200,257200,0.0,0.0,0.0,0.0,30,40,
647,2026-04-02T12:30:50-07:00,shaping_left_grid_0429_skull44_x60_jump12x16_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,257500,257500,0.0,0.0,0.0,0.0,30,40,
648,2026-04-02T12:30:50-07:00,shaping_left_grid_0430_skull44_x60_jump12x16_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,257800,257800,0.0,0.0,0.0,0.0,30,40,
649,2026-04-02T12:30:50-07:00,shaping_left_grid_0431_skull44_x60_jump12x16_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,258100,258100,0.0,0.0,0.0,0.0,30,40,
650,2026-04-02T12:30:50-07:00,shaping_left_grid_0432_skull44_x60_jump12x18_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,258400,258400,0.0,0.0,0.0,0.0,30,40,
651,2026-04-02T12:30:51-07:00,shaping_left_grid_0433_skull44_x60_jump12x18_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,258700,258700,0.0,0.0,0.0,0.0,30,40,
652,2026-04-02T12:30:51-07:00,shaping_left_grid_0434_skull44_x60_jump12x18_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,259000,259000,0.0,0.0,0.0,0.0,30,40,
653,2026-04-02T12:30:51-07:00,shaping_left_grid_0435_skull44_x60_jump12x18_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,259300,259300,0.0,0.0,0.0,0.0,30,40,
654,2026-04-02T12:30:51-07:00,shaping_left_grid_0436_skull44_x60_jump12x18_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,259600,259600,0.0,0.0,0.0,0.0,30,40,
655,2026-04-02T12:30:51-07:00,shaping_left_grid_0437_skull44_x60_jump12x18_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,259900,259900,0.0,0.0,0.0,0.0,30,40,
656,2026-04-02T12:30:52-07:00,shaping_left_grid_0438_skull44_x60_jump12x18_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,260200,260200,0.0,0.0,0.0,0.0,30,40,
657,2026-04-02T12:30:52-07:00,shaping_left_grid_0439_skull44_x60_jump12x18_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,260500,260500,0.0,0.0,0.0,0.0,30,40,
658,2026-04-02T12:30:52-07:00,shaping_left_grid_0440_skull44_x60_jump12x18_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,260800,260800,0.0,0.0,0.0,0.0,30,40,
659,2026-04-02T12:30:52-07:00,shaping_left_grid_0441_skull44_x60_jump12x18_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,261100,261100,0.0,0.0,0.0,0.0,30,40,
660,2026-04-02T12:30:52-07:00,shaping_left_grid_0442_skull44_x60_jump12x18_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,261400,261400,0.0,0.0,0.0,0.0,30,40,
661,2026-04-02T12:30:53-07:00,shaping_left_grid_0443_skull44_x60_jump12x18_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,261700,261700,0.0,0.0,0.0,0.0,30,40,
662,2026-04-02T12:30:53-07:00,shaping_left_grid_0444_skull44_x60_jump12x18_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,262000,262000,0.0,0.0,0.0,0.0,30,40,
663,2026-04-02T12:30:53-07:00,shaping_left_grid_0445_skull44_x60_jump12x18_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,262300,262300,0.0,0.0,0.0,0.0,30,40,
664,2026-04-02T12:30:53-07:00,shaping_left_grid_0446_skull44_x60_jump12x18_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,262600,262600,0.0,0.0,0.0,0.0,30,40,
665,2026-04-02T12:30:53-07:00,shaping_left_grid_0447_skull44_x60_jump12x18_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,262900,262900,0.0,0.0,0.0,0.0,30,40,
666,2026-04-02T12:30:54-07:00,shaping_left_grid_0448_skull44_x60_jump12x18_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,263200,263200,0.0,0.0,0.0,0.0,30,40,
667,2026-04-02T12:30:54-07:00,shaping_left_grid_0449_skull44_x60_jump12x18_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,263500,263500,0.0,0.0,0.0,0.0,30,40,
668,2026-04-02T12:30:54-07:00,shaping_left_grid_0450_skull44_x60_jump12x18_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,263800,263800,0.0,0.0,0.0,0.0,30,40,
669,2026-04-02T12:30:54-07:00,shaping_left_grid_0451_skull44_x60_jump12x18_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,264100,264100,0.0,0.0,0.0,0.0,30,40,
670,2026-04-02T12:30:54-07:00,shaping_left_grid_0452_skull44_x60_jump12x18_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,264400,264400,0.0,0.0,0.0,0.0,30,40,
671,2026-04-02T12:30:55-07:00,shaping_left_grid_0453_skull44_x60_jump12x18_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,264700,264700,0.0,0.0,0.0,0.0,30,40,
672,2026-04-02T12:30:55-07:00,shaping_left_grid_0454_skull44_x60_jump12x18_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,265000,265000,0.0,0.0,0.0,0.0,30,40,
673,2026-04-02T12:30:55-07:00,shaping_left_grid_0455_skull44_x60_jump12x18_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,265300,265300,0.0,0.0,0.0,0.0,30,40,
674,2026-04-02T12:30:55-07:00,shaping_left_grid_0456_skull44_x60_jump12x18_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,265600,265600,0.0,0.0,0.0,0.0,30,40,
675,2026-04-02T12:30:56-07:00,shaping_left_grid_0457_skull44_x60_jump12x18_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,265900,265900,0.0,0.0,0.0,0.0,30,40,
676,2026-04-02T12:30:56-07:00,shaping_left_grid_0458_skull44_x60_jump12x18_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,266200,266200,0.0,0.0,0.0,0.0,30,40,
677,2026-04-02T12:30:56-07:00,shaping_left_grid_0459_skull44_x60_jump12x20_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,266500,266500,0.0,0.0,0.0,0.0,30,40,
678,2026-04-02T12:30:56-07:00,shaping_left_grid_0460_skull44_x60_jump12x20_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,266800,266800,0.0,0.0,0.0,0.0,30,40,
679,2026-04-02T12:30:56-07:00,shaping_left_grid_0461_skull44_x60_jump12x20_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,267100,267100,0.0,0.0,0.0,0.0,30,40,
680,2026-04-02T12:30:57-07:00,shaping_left_grid_0462_skull44_x60_jump12x20_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,267400,267400,0.0,0.0,0.0,0.0,30,40,
681,2026-04-02T12:30:57-07:00,shaping_left_grid_0463_skull44_x60_jump12x20_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,267700,267700,0.0,0.0,0.0,0.0,30,40,
682,2026-04-02T12:30:57-07:00,shaping_left_grid_0464_skull44_x60_jump12x20_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,268000,268000,0.0,0.0,0.0,0.0,30,40,
683,2026-04-02T12:30:57-07:00,shaping_left_grid_0465_skull44_x60_jump12x20_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,268300,268300,0.0,0.0,0.0,0.0,30,40,
684,2026-04-02T12:30:58-07:00,shaping_left_grid_0466_skull44_x60_jump12x20_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,268600,268600,0.0,0.0,0.0,0.0,30,40,
685,2026-04-02T12:30:58-07:00,shaping_left_grid_0467_skull44_x60_jump12x20_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,268900,268900,0.0,0.0,0.0,0.0,30,40,
686,2026-04-02T12:30:58-07:00,shaping_left_grid_0468_skull44_x60_jump12x20_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,269200,269200,0.0,0.0,0.0,0.0,30,40,
687,2026-04-02T12:30:58-07:00,shaping_left_grid_0469_skull44_x60_jump12x20_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,269500,269500,0.0,0.0,0.0,0.0,30,40,
688,2026-04-02T12:30:58-07:00,shaping_left_grid_0470_skull44_x60_jump12x20_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,269800,269800,0.0,0.0,0.0,0.0,30,40,
689,2026-04-02T12:30:59-07:00,shaping_left_grid_0471_skull44_x60_jump12x20_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,270100,270100,0.0,0.0,0.0,0.0,30,40,
690,2026-04-02T12:30:59-07:00,shaping_left_grid_0472_skull44_x60_jump12x20_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,270400,270400,0.0,0.0,0.0,0.0,30,40,
691,2026-04-02T12:30:59-07:00,shaping_left_grid_0473_skull44_x60_jump12x20_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,270700,270700,0.0,0.0,0.0,0.0,30,40,
692,2026-04-02T12:30:59-07:00,shaping_left_grid_0474_skull44_x60_jump12x20_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,271000,271000,0.0,0.0,0.0,0.0,30,40,
693,2026-04-02T12:30:59-07:00,shaping_left_grid_0475_skull44_x60_jump12x20_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,271300,271300,0.0,0.0,0.0,0.0,30,40,
694,2026-04-02T12:31:00-07:00,shaping_left_grid_0476_skull44_x60_jump12x20_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,271600,271600,0.0,0.0,0.0,0.0,30,40,
695,2026-04-02T12:31:00-07:00,shaping_left_grid_0477_skull44_x60_jump12x20_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,271900,271900,0.0,0.0,0.0,0.0,30,40,
696,2026-04-02T12:31:00-07:00,shaping_left_grid_0478_skull44_x60_jump12x20_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,272200,272200,0.0,0.0,0.0,0.0,30,40,
697,2026-04-02T12:31:00-07:00,shaping_left_grid_0479_skull44_x60_jump12x20_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,272500,272500,0.0,0.0,0.0,0.0,30,40,
698,2026-04-02T12:31:00-07:00,shaping_left_grid_0480_skull44_x60_jump12x20_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,272800,272800,0.0,0.0,0.0,0.0,30,40,
699,2026-04-02T12:31:01-07:00,shaping_left_grid_0481_skull44_x60_jump12x20_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,273100,273100,0.0,0.0,0.0,0.0,30,40,
700,2026-04-02T12:31:01-07:00,shaping_left_grid_0482_skull44_x60_jump12x20_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,273400,273400,0.0,0.0,0.0,0.0,30,40,
701,2026-04-02T12:31:01-07:00,shaping_left_grid_0483_skull44_x60_jump12x20_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,273700,273700,0.0,0.0,0.0,0.0,30,40,
702,2026-04-02T12:31:01-07:00,shaping_left_grid_0484_skull44_x60_jump12x20_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,274000,274000,0.0,0.0,0.0,0.0,30,40,
703,2026-04-02T12:31:01-07:00,shaping_left_grid_0485_skull44_x60_jump12x20_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,274300,274300,0.0,0.0,0.0,0.0,30,40,
704,2026-04-02T12:31:02-07:00,shaping_left_grid_0486_skull48_x56_jump12x10_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,274600,274600,0.0,0.0,0.0,0.0,27,37,
705,2026-04-02T12:31:02-07:00,shaping_left_grid_0487_skull48_x56_jump12x10_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,274900,274900,0.0,0.0,0.0,0.0,27,37,
706,2026-04-02T12:31:02-07:00,shaping_left_grid_0488_skull48_x56_jump12x10_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,275200,275200,0.0,0.0,0.0,0.0,27,37,
